Wavelength,Intensity
635.239673,4
635.264366,4
635.284722,4
635.300721,4
635.312344,3
635.319573,3
635.322387,2
635.320767,2
635.314694,3
635.304148,4
635.289111,6
635.269562,6
635.245483,6
635.216853,6
635.183655,6
635.145868,5
635.103473,6
635.05645,6
635.004781,7
634.948446,7
634.887426,5
634.821701,5
634.751252,6
634.676059,6
634.596104,6
634.511366,6
634.421827,5
634.327468,5
634.228268,4
634.124208,5
634.01527,6
633.901434,6
633.78268,7
633.658989,6
633.530342,5
633.396719,5
633.258101,6
633.114469,6
632.965803,7
632.812085,7
632.653294,6
632.489411,6
632.320417,6
632.146293,5
631.967019,5
631.782576,5
631.592945,4
631.398106,5
631.198039,5
630.992726,5
630.782148,5
630.566284,4
630.345115,4
630.118623,4
629.886787,5
629.649589,6
629.407009,7
629.159028,7
628.905626,7
628.646784,7
628.382483,7
628.112702,8
627.837424,9
627.556629,8
627.270297,7
626.978409,6
626.680945,5
626.377886,5
626.069214,4
625.754908,4
625.434949,6
625.109318,8
624.777995,10
624.440962,10
624.098198,11
623.749685,10
623.395403,9
623.035332,9
622.669454,9
622.297749,8
621.920198,8
621.536781,8
621.147479,7
620.752272,6
620.351142,7
619.944069,7
619.531033,6
619.112016,6
618.686997,6
618.255958,6
617.818879,6
617.375741,6
616.926525,6
616.471211,7
616.009779,8
615.542211,9
615.068487,10
614.588588,10
614.102494,10
613.610186,9
613.111645,8
612.606851,7
612.095785,7
611.578428,8
611.05476,9
610.524762,10
609.988415,10
609.445699,10
608.896595,10
608.341083,9
607.779145,8
607.21076,8
606.63591,8
606.054575,8
605.466736,9
604.872374,9
604.271468,9
603.664,9
603.049951,9
602.429301,9
601.80203,10
601.16812,11
600.52755,11
599.880303,11
599.226358,12
598.565695,12
597.898297,11
597.224142,10
596.543213,10
595.855489,9
595.160951,8
594.45958,7
593.751357,7
593.036261,8
592.314275,8
591.585378,9
590.849551,9
590.106775,9
589.357031,9
588.600298,9
587.836558,10
587.065792,10
586.28798,9
585.503102,9
584.711139,9
583.912073,9
583.105883,9
582.292551,10
581.472056,10
580.64438,10
579.809503,10
578.967406,8
578.11807,8
577.261475,8
576.397601,8
575.52643,8
574.647943,8
573.762119,9
572.868939,10
571.968385,11
571.060436,11
570.145074,10
569.222278,10
568.292031,8
567.354311,7
566.409101,7
565.45638,7
564.49613,7
563.528331,7
562.552963,7
561.570007,6
560.579445,7
559.581255,8
558.57542,8
557.56192,7
556.540736,7
555.511847,7
554.475236,6
553.430881,6
552.378765,7
